method,training_profile,training_seed,test_seed,task_stream_fingerprint,source_json,task_count,queue_auc_total_task_s,peak_queue_episode,peak_active_episode,queue_recovery_time_s,outstanding_recovery_time_s,normal_queue_auc_task_s,normal_peak_queue,normal_peak_active,normal_duration_s,dense_queue_auc_task_s,dense_peak_queue,dense_peak_active,dense_duration_s,burst_queue_auc_task_s,burst_peak_queue,burst_peak_active,burst_duration_s,recovery_queue_auc_task_s,recovery_peak_queue,recovery_peak_active,recovery_duration_s
PPO,MEDIUM,5,56000053,63578ed3c126e581bd49c1ca1b60e1b5292ae73c7c2219914682be10d4e130d6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15965.054045923323,26,4,686.0107696182495,693.0737535912076,0.0,1,2,1736.9956437745545,1427.139422844826,7,3,400.71443561014075,2800.28826976158,26,2,126.09471861911061,11737.626353316917,25,4,1786.8039757728875
PPO,MEDIUM,5,56000054,16ed3516c4988886825cdfc23508671914c15aaa5e190ddd9730d984caeab388,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,16415.12062024014,21,4,1075.4800595995735,1088.6508916316366,0.0,0,2,1725.6661591016164,1130.478210759338,6,3,385.94849176419393,2168.2510918548596,21,3,124.68084047774755,13116.391317625945,20,4,1713.8077182034885
PPO,MEDIUM,5,56000055,bce23c517db77b441d76f5fb56682f4c6bb978dddc18a4dcdb9ff197bd893784,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,14127.479123772173,26,4,554.2791432175759,575.8242980618575,0.0,1,1,1728.1490261862705,1016.5296146589856,8,2,371.5000130050016,2786.379601944405,26,2,123.39574349982195,10324.569907168783,25,4,1773.6585824990366
PPO,MEDIUM,5,56000056,d5bcf09570fd8c56ae2446c784ade378710511128cc22e40fe0c3e2d3d53eea9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,14544.094392263392,23,3,918.8815597128532,947.7259699165652,2.4102988311969966,1,1,1779.9091255839817,718.548438729922,6,2,392.9433252888484,2563.929562867167,23,2,129.10724610584793,11259.206091835105,22,3,1716.3643768063807
PPO,MEDIUM,5,56000057,ada1bab4be62689b33282794c7d9dd557f30d6bda70a1e3c03c6d1ca7a19daaf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,14470.825176098479,25,4,674.4337110451415,681.4966950180997,0.0,0,2,1771.9437208779464,1142.7220750809267,8,3,360.4064683270153,2781.1595819473655,25,2,126.653501608846,10546.943519070186,24,4,1747.192785502244
PPO,MEDIUM,5,56000058,e78c74c3bbe81952961f4f9e0506f25681475e597d5601250945937d843c7a9f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,12531.97768400889,23,3,634.70398124034,654.6363852454456,0.0,0,1,1761.5508875961796,1233.172828667459,7,3,375.37692859095114,2582.5720661488212,23,3,130.1106735372873,8716.23278919261,22,3,1724.74406099024
PPO,MEDIUM,5,56000059,dfc343dce2c5034efbc22a9f8185e06f1f96f57d7a060d807cf046ce070865fe,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,11354.879366073235,20,3,708.3071255985219,728.2395296036275,7.9420506511603435,1,2,1724.5003027529024,1144.0629455025562,6,3,395.38108857700445,2118.6366684734494,20,3,127.795316448226,8084.237701446069,19,3,1740.8300313055179
PPO,MEDIUM,5,56000060,f7be5f5dbfea0bc75ebf23a954e7516ff495400bac2076f288a32ffefe75fe4d,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,10663.290022633324,21,4,515.5390735045016,544.3834837082136,0.0,0,2,1775.1170649005344,665.4127128161742,4,3,391.6916788456042,2262.855981124725,21,2,128.0606696460677,7735.021328692425,20,4,1766.9968923766373
PPO,MEDIUM,5,56000061,df974af5c2bf56df5ed04832f0fe1789d155f137020ecc9b90457b54fbf62350,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,16201.387230310875,26,4,801.8463737619732,808.9093577349313,0.0,0,2,1742.7428942309432,1584.281490665662,9,2,384.0731009010876,2919.5007411772754,26,2,129.54388872079426,11697.604998467938,25,4,1730.8496221488845
PPO,MEDIUM,5,56000062,02e8a1bf4bab83a0f6ec0144f20b5a4e71d0e9ef91b07f1bf5f5fdd2a5f3a312,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,10193.808077439677,21,4,539.2917142734868,552.46254630555,0.0,0,2,1703.2662339695237,1213.1576689466704,6,3,378.06548233919307,2269.105944773341,21,4,129.57025988230362,6711.544463719666,20,4,1728.5326797313
PPO,MEDIUM,5,56000063,bd95c6db57c7561ec99285517ea84da1ff6cd1d68ce593aabbe3f1900ec7ef19,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,18581.022888931435,25,4,870.1000519174227,890.0324559225282,0.0,0,2,1715.458784317505,1362.7103765507818,7,3,399.6909971276773,2751.882626564363,25,2,127.08480815157009,14466.429885816291,25,4,1672.6825623957143
PPO,MEDIUM,5,56000064,4693657ff307eb0012b62db58aab811704477b531c2e1c9dd89ab8703c1555b5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,13931.723241267826,24,4,632.6426887296666,650.0226061475009,0.0,0,2,1777.352057297736,893.5238838254343,7,3,384.4046002954617,2605.1023462551066,24,2,132.6424569112828,10433.097011187285,22,4,1704.6639783788496
PPO,MEDIUM,5,56000065,3a8b7459af79fc08eb5a92a96d291be0ca6183c6669b86c6c2d98b2061670c2a,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,11975.669928338686,23,4,685.191638560003,702.5715559778373,10.514802029771317,1,2,1685.128906717835,1284.835882101089,7,4,376.96359385045434,2429.5242988163336,23,3,125.78143363376466,8250.794945391492,22,3,1758.4329653812351
PPO,MEDIUM,5,56000066,6ba4f8682750d37f9b55c4c3f6619b5d435aae8a1b45fdac114944de4883ed14,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,11819.75195047102,22,3,659.8594845610946,677.239401978929,0.0,0,2,1741.2504061239056,846.8810931822038,5,3,365.16535990164857,2343.2411300964745,22,3,124.30252733493035,8629.629727192341,21,3,1742.5911489901555
PPO,MEDIUM,5,56000067,1f8981e8a3e108945fa33c3a5a1d1254c7e2022788e268f5a7b17426d7c6df12,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,14342.99360206288,24,3,781.0489111844468,798.4288286022811,3.936961558363464,1,1,1707.4580363554965,1091.6575043567177,5,3,392.119891794207,2529.735455178752,24,2,128.8669615381982,10717.663680969046,23,3,1787.3005277957855
PPO,MEDIUM,5,56000068,fb05f460e2857d9332615212302f01084ec35f0219e4e845765889b70d54a3cb,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,19129.06066470423,25,4,925.530425688823,942.9103431066574,3.9197477647253436,1,1,1692.265027414008,1255.9097381675072,7,3,369.72846373444304,2691.3341267460282,25,2,126.83354984483867,15177.89705202597,23,4,1666.0459577581564
PPO,MEDIUM,5,56000069,05c6c13cf0583ce121723f383e841c1bd5527a6978c487cd70fd8f1e12f414cf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15333.010236607679,22,3,837.3594469401719,857.2918509452775,0.0,1,1,1753.2791099281442,1704.3796451098385,7,3,394.44496364753536,2489.2297023825563,22,3,130.9125059373864,11139.400889115284,22,3,1718.6865035965793
PPO,MEDIUM,5,56000070,913ecf986840233a0b32b86456a4549ac87bb3bcd70ea72d471d9ff87e01d710,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,12580.453337755454,24,4,713.5680921267153,733.5004961318209,5.17480391631517,1,2,1700.550411203759,872.7941667739246,6,3,373.2777178368558,2603.689271272482,24,2,130.46758438196048,9098.795095792733,22,4,1738.216906839406
PPO,MEDIUM,5,56000071,089b6d0bc7770d9e92764e2806b92da083a2667a1e5a65eb1aa1866c9215d470,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,14940.083559932062,24,3,1030.1078505051787,1050.0402545102843,1.2815363775035848,1,2,1737.8427274208957,1138.9476448364553,6,3,367.0004203422832,2583.192157970358,24,2,124.58473892524762,11216.662220747745,23,3,1804.593286259878
PPO,MEDIUM,5,56000072,1639eb611259505bafc1ea94192556c0e95bf6f35598f95fc2f508e63560d427,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,11909.501197084332,23,3,540.0888364903199,547.151820463278,2.526316289702777,1,1,1737.8833323918977,517.9825483534946,6,3,393.4296739616377,2535.509823393001,23,2,125.77813364231679,8853.482509048134,22,3,1737.6338547331852
PPO,MEDIUM,5,56000073,d4df5df5347603e149245ad780e3158fbef6975cc678197003f84d0914728933,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,12087.66069965136,22,3,750.8817355719725,768.2616529898069,0.0,1,2,1737.5384102504743,992.407225630926,6,3,383.4417375780174,2288.1364602256635,22,2,125.81970283733563,8807.11701379477,20,3,1745.7910515229578
PPO,MEDIUM,5,56000074,939a7b32872bd4d44b5116d5018f126db1abed5400b6f104622252f9ea498485,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,19951.96261088792,26,4,1009.830026989549,1027.2099444073833,0.0,1,1,1736.9995817316933,1679.8450400028146,7,3,381.1715930438934,2832.9402714906455,26,3,125.80944404310594,15439.17729939446,25,4,1806.9920138143812
PPO,MEDIUM,5,56000075,0414279fb384ccb12b889e54b3f1f6c85e30ce260d65481c26ef30b42ea60dc1,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,12235.043756327217,26,4,641.0427304909567,660.9751344960623,0.0,0,2,1734.7132354196353,1202.0735586532264,9,3,385.9764574200483,2827.263321093979,26,2,124.03470684330568,8205.706876580012,25,4,1757.8127070297141
PPO,MEDIUM,5,56000076,24b0d53a24dc646e4b48d7aa9d4412ffd3cf18d4e242aefc14587a6bbbfbad0f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,18517.23148007564,26,4,908.6106164176545,928.54302042276,5.246690947796196,1,1,1755.6660299821106,1626.7262146306198,9,3,367.0603715036932,2879.291130031067,26,3,128.0544673613681,14005.967444466158,25,4,1771.8768215228106
PPO,MEDIUM,5,56000077,5beec48d8f9ce6c586b65fd9b80c48a37a5d1a7e3159dff67642713ed84ab0d8,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,12863.353639735604,23,3,695.3754761279565,715.3078801330621,3.3151999920074786,1,2,1735.3381606242335,1165.8998342956252,6,3,383.7528328303058,2399.232771571618,23,3,124.25654502622956,9294.905833876353,21,3,1736.5210383488961
PPO,MEDIUM,5,56000078,07a58bbcd4ffc55f2bcd488ecfb443d5133e1dd83eb404b79796a2a5cdafcb53,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,12636.585609160324,23,4,627.4318361404685,634.4948201134266,0.0,0,1,1768.9698077872463,1057.5314085691566,7,4,379.93253296328385,2523.723319497634,23,3,130.68708419629456,9055.330881093532,22,3,1724.887729859006
PPO,MEDIUM,5,56000079,51a428251655a91a4378a22dde3a34c1f6bf8927c06cfb45ed60afdca7de56c4,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15172.549152429945,27,3,688.0354023413565,707.9678063464621,0.0,1,1,1711.6027097841538,1613.4111583301694,10,3,358.35724011760794,3024.73121415167,27,2,128.54158034336206,10534.406779948105,26,3,1717.6460397257306
PPO,MEDIUM,5,56000080,75e9302ca4fed7e3bbcc88590414117469aed6d383fefe3586b61891d33915a9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,11918.582009950069,23,4,669.3627240875553,689.2951280926609,1.4305739739817227,1,2,1731.6038339570327,1046.008020847744,6,4,375.91793933318195,2521.5782134982105,23,3,129.42167327016432,8349.565201630132,21,4,1727.9367310441253
PPO,MEDIUM,5,56000081,947b283a681b0a223efebadee9e758902dadd366d6dedf2a465f737ee2e595c0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15032.089684183326,25,3,761.6743068888236,781.6067108939292,0.0,0,2,1728.5596382477077,1166.4159610891593,7,3,383.64099772229906,2765.8026286609393,25,2,128.89301051890334,11099.871094433227,24,3,1770.9268096767378
PPO,MEDIUM,5,56000082,225445bce5ee7b92634f678264a49c9be1242a6ee068819d98676219aec246f0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,10761.104570589561,22,4,575.1564432255836,595.0888472306892,0.0,0,1,1725.824021610812,1036.7471144784895,6,3,378.9041053715732,2291.0902905641206,22,3,125.05883775211805,7433.267165546951,21,4,1858.62583392452
PPO,MEDIUM,5,56000083,679bf1199054e5e618db087359843bd59792df92ab755c0a9f0e5c7a83d1bc9e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,13150.668597322674,25,3,613.6022362085014,633.534640213607,0.0,0,1,1712.4328337002025,928.6206571333021,8,3,388.50129781736223,2844.9220020140065,25,2,127.94082456246497,9377.125938175366,24,3,1744.795745194098
PPO,MEDIUM,5,56000084,90857c329d8bd1841de1dd09af849bd354f7bb1ed9e2d444ec51fe2a52ea08c0,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15318.42755907532,27,3,620.7069976499947,640.6394016551003,1.7893680222950934,1,2,1705.5476990430425,1141.8413900390583,8,2,374.0896980394414,2874.988371646611,27,2,128.22815753289888,11299.808429367356,24,3,1779.4857223150289
PPO,MEDIUM,5,56000085,80d23cbe03a0503e0b6994f9bf1990d1eb18f786843fe43ad9f868b7aa3784f7,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,16138.899433338345,29,4,679.9628657355474,699.895269740653,0.0,1,2,1702.725052325494,1604.217751470626,10,3,364.5240835936386,3124.208494649131,29,2,127.79097127326531,11410.473187218588,27,4,1776.0646795270764
PPO,MEDIUM,5,56000086,3cbe28d6e91ab7a8f550442b7d390b07cd21daeafda2265ccd15f21a5b79024b,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,12832.138471857828,23,4,617.8207211057079,635.2006385235422,0.10402582894101897,1,1,1706.2170362556235,954.9335138005752,7,3,385.86589728353783,2538.8905361501957,23,2,124.26520383847401,9338.210396078117,22,4,1777.7786135342776
PPO,MEDIUM,5,56000087,d35500f891424adeb3e0f8c28cfe9a52d3561721b23056fd9a7ae2a2c7635a5f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,16970.214165350793,25,4,800.2096987792947,820.1421027844003,0.0,0,2,1719.3341672821766,1095.8448748436613,8,3,391.6955781363722,2791.187785421089,25,2,131.05174256284226,13083.181505086042,24,4,1729.5751928904187
PPO,MEDIUM,5,56000088,4e9884eb5b047e4c625b1b73ada31091e0f49b694b54d4f9457d4fd93c3bd29c,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,17331.61992811018,25,3,816.8140587962489,834.5325010540446,0.267065008959662,1,2,1764.1286952773255,1119.5124325307534,7,3,384.54884808224483,2706.40123022393,25,2,127.35076200996218,13505.439200346536,24,3,1792.7366379948867
PPO,MEDIUM,5,56000089,9bf119be182435634d1ce6ddc34df64ffdf6e885098da4011ae89e595ccb4767,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15575.130765788941,25,4,654.3384262384711,661.4014102114293,0.0,0,1,1784.7436072030753,804.2539855995817,6,3,408.512955859391,2770.8188738234903,25,2,130.77514925802006,12000.05790636587,24,4,1721.2668054156075
PPO,MEDIUM,5,56000090,b10dfe3aa693b8246df16edb5a3552168a46ca8d32587ce948ae35fcf0832be5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,11511.238830393368,22,3,550.1034269223987,567.4833443402331,0.0,1,1,1708.559954676555,1599.8690055111292,8,3,384.0049829765628,2296.4648948447916,22,2,125.71147563810291,7614.904930037447,20,3,1779.331067632089
PPO,MEDIUM,5,56000091,3db491e07fdd896ec385ce4edf80bbbf7355f25ce60057177ca3ca63ff422006,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15293.563270234263,28,3,744.8308189216223,762.2107363394566,0.0,0,1,1746.7178346820112,1814.443896058497,9,3,385.7906141917331,3069.121698495188,28,2,128.4782538787572,10409.997675680577,26,3,1726.6167918120054
PPO,MEDIUM,5,56000092,b3c99c3716cd9968ba1b5eedd5018839a65cfbbeaa4bddc6824988c6283bebcb,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,19444.167515857345,24,3,1105.8261036337035,1123.2060210515378,0.0,0,1,1667.2671018926785,1063.3332569215186,8,2,371.5829108110879,2591.9372230715207,24,3,128.62649094319795,15788.897035864307,23,3,1759.1768089312654
PPO,MEDIUM,5,56000093,a8736fd90e1e277c9517ad6beffa32dff47c14c451def9ea8844fd52c26ebd53,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,10680.614251454737,22,4,625.5371628089556,642.91708022679,0.0,1,1,1766.565821938366,1070.8700475551636,5,3,379.33400960336235,2397.397146061789,22,2,127.31358267143378,7212.347057837785,21,4,1805.638523849274
PPO,MEDIUM,5,56000094,129a4d5af3584149537d090d20606f0b3328c2a6cef1951ea66443afebb5299c,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15262.03091719113,24,3,615.8982594052613,633.2781768230957,0.9146661305989028,1,1,1725.558171782263,1327.423699534433,7,3,382.84423886497825,2645.174978200492,24,3,126.8893717931146,11288.517573325606,23,3,1752.5903254055443
PPO,MEDIUM,5,56000095,74aba6f6f498dcfaaadd3bac67cb76fc326580601fbce1ccd1d789ecde15a1c3,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,11043.557247681925,21,4,611.9277296437972,618.9907136167553,0.0,0,2,1726.8651760444698,1104.4811546387398,7,3,370.46229819788937,2217.3443813274544,21,3,127.93156335476078,7721.731711715731,20,4,1667.0917978196821
PPO,MEDIUM,5,56000096,25de46d7d9ab3bd847bbe7cfdf0a02e3e1230d3b97d85e054090c677f4f879ee,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15231.032036255618,21,4,944.9322277128449,962.3121451306793,1.4173769648105008,1,1,1707.7351630526348,1237.7562277538102,7,3,393.67680193241836,2343.4597267117683,21,3,130.24434614277607,11648.39870482523,21,4,1793.7261030928416
PPO,MEDIUM,5,56000097,87a051a39e90fc0a91b69503161b729e1f1ea1e7c6717665a6029bbbce0d1244,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,15753.648934376943,24,4,721.9544210683202,741.8868250734258,4.741459984454423,1,1,1722.8006538074776,808.4959457165885,7,3,381.57606233973297,2693.6189365212003,24,2,129.3555676182359,12246.7925921547,23,4,1768.0793477912698
PPO,MEDIUM,5,56000098,7d05b751393e11996d1d04b53a47762e6830ae22c4356c4f2f25c9f2a688e7ae,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,13257.434915845177,23,3,757.9723189898418,771.1431510219049,0.0,1,2,1733.0573223556464,1221.2706913200218,6,3,401.1819604124955,2468.5836582078928,23,3,128.76294513413768,9567.580566317263,22,3,1768.9587452251153
PPO,MEDIUM,5,56000099,37d72747ecf05764b5030e9570b5b954d8d642aa5936d79d9da771598e3af56a,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_05.json,80,19039.306630433835,25,3,869.5735056481481,886.9534230659824,2.6625534566808255,1,1,1714.392109719827,917.3459549985823,6,3,373.0693047098241,2657.6683278733412,25,2,123.77316037299715,15461.62979410523,24,3,1727.9128231532054
PPO,MEDIUM,6,56000000,fc9ab9d8937299010090cd6f991a8338e724453aba100c299c38f12f3fb29cf6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json,80,13096.98221665643,22,3,832.1292850919299,849.5092025097642,0.0,0,2,1755.3061341108462,1010.838440903982,5,3,394.5699804599401,2346.352563445286,22,3,128.0272588633402,9739.791212307162,20,3,1729.2825415447232
PPO,MEDIUM,6,56000001,15670d4ef40dd4a64c46cc4f078b220fe9b5cb49906ad8a04cc10121137f761d,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json,80,12719.46497210892,24,4,742.644078955494,760.0239963733284,0.0,0,2,1719.9710624224285,959.8045383398699,5,3,354.7823907524257,2455.0572332780184,24,3,127.78717802388246,9304.603200491032,21,4,1710.2523886473396
PPO,MEDIUM,6,56000002,b1a9e4955278bb47f5ecee3194d23f47b4af58290bdcc8e7f38df13a27adb187,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/medium/seed_06.json,80,13152.098489788104,25,4,611.9468467271481,695.8295413269852,0.5311402019065952,1,1,1759.105110553698,1346.430753303707,7,3,397.70456833552134,2784.36249765638,25,2,127.74493648027328,9020.77409862611,24,4,1769.812509244383
